run,iteration,state,level,k,L,U,max_dev,n,m,heur_obj,heur_time,heur_iter,B_q,B_size,B_time,B_timelimit,DFixings,LFixings,UFixings_X,UFixings_R,ZFixings,MIP_obj,MIP_bound,MIP_time,MIP_timelimit,MIP_status,MIP_nodes,connected,max_dist,min_dist,found_dev
run1,1,NE,county,3,602693,614868,6087,93,231,19,278.07,10000,3,86,2.60,60,3,261,7,11,13,19,19.0,0.73,3600,2,396,True,609930.0,606676.0,3254.0
run1,2,NE,county,3,602693,614868,3254.0,93,231,19,278.07,10000,3,86,2.60,60,0,0,0,0,13,19,19.0,1.44,3600,2,1550,True,609930.0,607487.0,2443.0
run1,3,NE,county,3,602693,614868,2443.0,93,231,19,278.07,10000,3,86,2.60,60,0,0,0,0,13,19,19.0,1.41,3600,2,1348,True,609930.0,607572.0,2358.0
run1,4,NE,county,3,602693,614868,2358.0,93,231,19,278.07,10000,3,86,2.60,60,0,0,0,0,13,19,19.0,0.92,3600,2,645,True,609327.0,608175.0,1152.0
run1,5,NE,county,3,602693,614868,1152.0,93,231,19,278.07,10000,3,86,2.60,60,0,0,0,0,13,20,20.0,12.25,3600,2,23749,True,608962.0,608540.0,422.0
run1,6,NE,county,3,602693,614868,422.0,93,231,19,278.07,10000,3,86,2.60,60,0,0,0,0,13,24,24.0,33.46,3600,2,65625,True,608924.0,608613.0,311.0
run1,7,NE,county,3,602693,614868,311.0,93,231,19,278.07,10000,3,86,2.60,60,0,0,0,0,13,25,25.0,62.62,3600,2,53338,True,608839.0,608710.0,129.0
run1,8,NE,county,3,602693,614868,129.0,93,231,19,278.07,10000,3,86,2.60,60,0,0,0,0,13,26,26.0,194.10,3600,2,226018,True,608839.0,608739.0,100.0
run1,9,NE,county,3,602693,614868,100.0,93,231,19,278.07,10000,3,86,2.60,60,0,0,0,0,13,31,27.0,3600.25,3600,9,2529102,True,608839.0,608745.0,94.0
